"genus","DNA","RNA","ALL","CroplandSize","PastureSize","TotalPopulationSize","Elevation","DistanceToClosestTown","MammalSympatry","AdultBodyMass_g","AdultForearmLen_mm","DietBreadth","LitterSize","LittersPerYear","PopulationGrpSize","TrophicLevel","BodyMassValue","RWL","AR","Forearm","Mass","Pulse","GroupSize","Lifespan","CleanDataSize","CleanQ30","TotalContigLength","ContigCount","neighborSampleNum","neighborBatGenus","neighborDNAvirusMean","neighborRNAvirusMean"
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,51781494256,96.26,1771777204,"1547696",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6884386349,90.16,8388171,"20949",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8257660475,92.34,84231707,"219678",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30790028678,95.73,1355921397,"2232765",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11135140824,95.2,411211676,"954233",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9710709107,92.76,119926048,"267046",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12416945112,94.87,503557471,"1100129",258,1,0,0
"Rousettus",1,4,5,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9013203357,93.46,201998850,"479518",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,26015576366,95.65,1357055558,"2282997",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14616200846,94.9,777983193,"1609546",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,22385449810,96.33,1094974779,"2048801",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20584456839,95.65,1129993869,"2048107",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13046497064,92.88,441121252,"1027176",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,22827788065,93.5,1098668083,"2070878",258,1,0,0
"Rousettus",0,3,3,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,20626356657,94.06,986478865,"1930847",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,18044541884,93.17,823131260,"1727263",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,37105893279,93.8,1378508414,"2297429",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,24400785217,93.83,1184110723,"2165062",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30553611948,95.11,1443418827,"2141347",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,24019116674,94.67,1099617440,"1951144",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,34305934209,91.89,1480937938,"2307645",258,1,0,0
"Rousettus",2,4,6,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14969290933,90.54,262951762,"642100",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,32328053097,92.16,1559221587,"2093114",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,28519867285,91.27,1080894758,"2040101",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,31452650940,91.65,1245858711,"2170739",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,29926134771,92.46,1229097408,"2139455",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30056078278,92.35,1323115994,"2258093",258,1,0,0
"Rousettus",0,2,2,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8070470724,91,78012229,"191399",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,36199364700,94.29,1654364310,"2205736",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23596541243,95.84,1325191076,"2207112",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,16146737666,91.8,492598338,"1117613",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,28465770097,94.47,1498044089,"2386774",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23445402270,93.64,1235362756,"2134300",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,25093828141,93.03,1224225303,"2149524",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,31310566631,94.53,1463849485,"2398442",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,17840634992,95.97,869897205,"1729309",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12105503438,92.88,205715007,"518942",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6669864111,92.7,51033839,"114682",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,17083361348,94.18,542406011,"1226429",258,1,0,0
"Rousettus",0,3,3,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7612777121,93.43,131127496,"311022",258,1,0,0
